Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,date
Dodge,Wisconsin,US,43.41576662,-88.70928178,6,0,0,0,"Dodge, Wisconsin, US",03/28/2020
Clinton,New York,US,44.74530905,-73.67875352,12,0,0,0,"Clinton, New York, US",03/28/2020
Dubois,Indiana,US,38.36597551,-86.87924170000002,1,0,0,0,"Dubois, Indiana, US",03/28/2020
Duchesne,Utah,US,40.29772254,-110.425237,0,0,0,0,"Duchesne, Utah, US",03/28/2020
Edgecombe,North Carolina,US,35.91230639,-77.59436892,1,0,0,0,"Edgecombe, North Carolina, US",03/28/2020
Edgefield,South Carolina,US,33.77221995,-81.96231108,1,0,0,0,"Edgefield, South Carolina, US",03/28/2020
Edmonson,Kentucky,US,37.21218923,-86.23955613,0,0,0,0,"Edmonson, Kentucky, US",03/28/2020
Edmunds,South Dakota,US,45.41846445,-99.21545423,0,0,0,0,"Edmunds, South Dakota, US",03/28/2020
Edwards,Illinois,US,38.41353228,-88.05720863,0,0,0,0,"Edwards, Illinois, US",03/28/2020
Edwards,Kansas,US,37.88735543,-99.31263309,0,0,0,0,"Edwards, Kansas, US",03/28/2020
Edwards,Texas,US,29.98202582,-100.304252,0,0,0,0,"Edwards, Texas, US",03/28/2020
Effingham,Georgia,US,32.36616021,-81.34280942,4,0,0,0,"Effingham, Georgia, US",03/28/2020
Effingham,Illinois,US,39.05935711,-88.58969584,0,0,0,0,"Effingham, Illinois, US",03/28/2020
El Dorado,California,US,38.77965956,-120.5233166,12,0,0,0,"El Dorado, California, US",03/28/2020
El Paso,Colorado,US,38.83240149,-104.5251411,160,7,0,0,"El Paso, Colorado, US",03/28/2020
El Paso,Texas,US,31.76980765,-106.2363275,38,0,0,0,"El Paso, Texas, US",03/28/2020
Elbert,Colorado,US,39.28656773,-104.1358721,3,0,0,0,"Elbert, Colorado, US",03/28/2020
Elbert,Georgia,US,34.11302332,-82.83936148,0,0,0,0,"Elbert, Georgia, US",03/28/2020
Elk,Kansas,US,37.45338105,-96.24369667,0,0,0,0,"Elk, Kansas, US",03/28/2020
Elk,Pennsylvania,US,41.42822061,-78.64524744,0,0,0,0,"Elk, Pennsylvania, US",03/28/2020
Elkhart,Indiana,US,41.59761169,-85.85875695,11,0,0,0,"Elkhart, Indiana, US",03/28/2020
Elko,Nevada,US,41.14531606,-115.3577619,2,0,0,0,"Elko, Nevada, US",03/28/2020
Elliott,Kentucky,US,38.11624059,-83.09771563,0,0,0,0,"Elliott, Kentucky, US",03/28/2020
Ellis,Kansas,US,38.91458712,-99.31751551,0,0,0,0,"Ellis, Kansas, US",03/28/2020
Ellis,Oklahoma,US,36.2180194,-99.75324573,0,0,0,0,"Ellis, Oklahoma, US",03/28/2020
Edgar,Illinois,US,39.6809186,-87.74759563,0,0,0,0,"Edgar, Illinois, US",03/28/2020
Dubuque,Iowa,US,42.46815349,-90.88181925,12,1,0,0,"Dubuque, Iowa, US",03/28/2020
Eddy,North Dakota,US,47.71701474,-98.90432337,0,0,0,0,"Eddy, North Dakota, US",03/28/2020
Ector,Texas,US,31.86898877,-102.5429428,1,0,0,0,"Ector, Texas, US",03/28/2020
Dukes,Massachusetts,US,41.40674725,-70.68763497,0,0,0,0,"Dukes, Massachusetts, US",03/28/2020
Dukes and Nantucket,Massachusetts,US,41.40674725,-70.68763497,8,0,0,0,"Dukes and Nantucket,Massachusetts,US",03/28/2020
Dundy,Nebraska,US,40.17638677,-101.6876522,0,0,0,0,"Dundy, Nebraska, US",03/28/2020
Dunklin,Missouri,US,36.27167174,-90.09122243,3,0,0,0,"Dunklin, Missouri, US",03/28/2020
Dunn,North Dakota,US,47.35423935,-102.6160468,1,0,0,0,"Dunn, North Dakota, US",03/28/2020
Dunn,Wisconsin,US,44.94562799,-91.8962481,2,0,0,0,"Dunn, Wisconsin, US",03/28/2020
Duplin,North Carolina,US,34.93449805,-77.93140529,1,0,0,0,"Duplin, North Carolina, US",03/28/2020
Durham,North Carolina,US,36.03638492,-78.87608331,113,0,0,0,"Durham, North Carolina, US",03/28/2020
Dutchess,New York,US,41.76486060000001,-73.74356679,262,2,0,0,"Dutchess, New York, US",03/28/2020
Duval,Florida,US,30.33225875,-81.66976468,115,3,0,0,"Duval, Florida, US",03/28/2020
Duval,Texas,US,27.68184592,-98.50864568,0,0,0,0,"Duval, Texas, US",03/28/2020
Dyer,Tennessee,US,36.05931946,-89.41542855,3,0,0,0,"Dyer, Tennessee, US",03/28/2020
Eagle,Colorado,US,39.62754308,-106.6933637,170,1,0,0,"Eagle, Colorado, US",03/28/2020
Early,Georgia,US,31.32155345,-84.90255207,15,1,0,0,"Early, Georgia, US",03/28/2020
East Baton Rouge,Louisiana,US,30.53842039,-91.09777565,153,4,0,0,"East Baton Rouge, Louisiana, US",03/28/2020
East Carroll,Louisiana,US,32.73926954,-91.23425694,1,0,0,0,"East Carroll, Louisiana, US",03/28/2020
East Feliciana,Louisiana,US,30.84425359,-91.04976723,6,0,0,0,"East Feliciana, Louisiana, US",03/28/2020
Eastland,Texas,US,32.32743996,-98.83243566,4,0,0,0,"Eastland, Texas, US",03/28/2020
Eaton,Michigan,US,42.59599185,-84.83740035,8,0,0,0,"Eaton, Michigan, US",03/28/2020
Eau Claire,Wisconsin,US,44.726614,-91.28609183,7,0,0,0,"Eau Claire, Wisconsin, US",03/28/2020
Echols,Georgia,US,30.71101099,-82.89687287,0,0,0,0,"Echols, Georgia, US",03/28/2020
Eddy,New Mexico,US,32.47167456,-104.3053527,3,1,0,0,"Eddy, New Mexico, US",03/28/2020
Arlington,Virginia,US,38.8767675,-77.10139853,75,0,0,0,"Arlington, Virginia, US",03/28/2020
Clinton,Missouri,US,39.6013098,-94.40465394,1,0,0,0,"Clinton, Missouri, US",03/28/2020
Clinton,Kentucky,US,36.72581156,-85.13377529,0,0,0,0,"Clinton, Kentucky, US",03/28/2020
Buena Vista,Iowa,US,42.73545875,-95.15100162,0,0,0,0,"Buena Vista, Iowa, US",03/28/2020
Buena Vista,Virginia,US,37.73484642,-79.35296097,0,0,0,0,"Buena Vista, Virginia, US",03/28/2020
Buffalo,Nebraska,US,40.85486962,-99.07500296,4,0,0,0,"Buffalo, Nebraska, US",03/28/2020
Buffalo,South Dakota,US,44.07657829,-99.20814467,0,0,0,0,"Buffalo, South Dakota, US",03/28/2020
Buffalo,Wisconsin,US,44.37835084,-91.75332578,0,0,0,0,"Buffalo, Wisconsin, US",03/28/2020
Bullitt,Kentucky,US,37.97162523,-85.68955617,0,0,0,0,"Bullitt, Kentucky, US",03/28/2020
Bulloch,Georgia,US,32.39577406,-81.74811421,0,0,0,0,"Bulloch, Georgia, US",03/28/2020
Bullock,Alabama,US,32.10030533,-85.71265535,3,0,0,0,"Bullock, Alabama, US",03/28/2020
Buncombe,North Carolina,US,35.61113393,-82.53305,17,0,0,0,"Buncombe, North Carolina, US",03/28/2020
Bucks,Pennsylvania,US,40.33682119,-75.10836643,152,0,0,0,"Bucks, Pennsylvania, US",03/28/2020
Bureau,Illinois,US,41.40385234,-89.5283051,1,0,0,0,"Bureau, Illinois, US",03/28/2020
Burke,North Carolina,US,35.74989637,-81.70755735,4,0,0,0,"Burke, North Carolina, US",03/28/2020
Burke,North Dakota,US,48.79094471,-102.5182117,0,0,0,0,"Burke, North Dakota, US",03/28/2020
Burleigh,North Dakota,US,46.97847375,-100.4645214,28,0,0,0,"Burleigh, North Dakota, US",03/28/2020
Burleson,Texas,US,30.49273808,-96.62158484,1,0,0,0,"Burleson, Texas, US",03/28/2020
Burlington,New Jersey,US,39.87681124,-74.66927768,115,0,0,0,"Burlington, New Jersey, US",03/28/2020
Burnet,Texas,US,30.78801353,-98.181887,1,0,0,0,"Burnet, Texas, US",03/28/2020
Burnett,Wisconsin,US,45.86303537,-92.36711412,0,0,0,0,"Burnett, Wisconsin, US",03/28/2020
Burt,Nebraska,US,41.85056773,-96.32605633,0,0,0,0,"Burt, Nebraska, US",03/28/2020
Butler,Alabama,US,31.75300095,-86.68057478,1,0,0,0,"Butler, Alabama, US",03/28/2020
Burke,Georgia,US,33.05917989,-81.99928721,3,0,0,0,"Burke, Georgia, US",03/28/2020
Buckingham,Virginia,US,37.57242268,-78.52518834,0,0,0,0,"Buckingham, Virginia, US",03/28/2020
Buchanan,Virginia,US,37.26818323,-82.03749726,0,0,0,0,"Buchanan, Virginia, US",03/28/2020
Buchanan,Missouri,US,39.65816401,-94.80138942,3,0,0,0,"Buchanan, Missouri, US",03/28/2020
Brookings,South Dakota,US,44.36974375,-96.79079945,1,0,0,0,"Brookings, South Dakota, US",03/28/2020
Brooks,Georgia,US,30.83922642,-83.58303423,0,0,0,0,"Brooks, Georgia, US",03/28/2020
Brooks,Texas,US,27.03103197,-98.21808402,0,0,0,0,"Brooks, Texas, US",03/28/2020
Broome,New York,US,42.15903158,-75.81326086,23,3,0,0,"Broome, New York, US",03/28/2020
Broomfield,Colorado,US,39.95998787,-105.0566324,13,0,0,0,"Broomfield, Colorado, US",03/28/2020
Broward,Florida,US,26.15184651,-80.48725556,814,10,0,0,"Broward, Florida, US",03/28/2020
Brown,Illinois,US,39.96209138,-90.75068024,0,0,0,0,"Brown, Illinois, US",03/28/2020
Brown,Indiana,US,39.19605589,-86.22868909,2,0,0,0,"Brown, Indiana, US",03/28/2020
Brown,Kansas,US,39.82652589,-95.56421698,0,0,0,0,"Brown, Kansas, US",03/28/2020
Brown,Minnesota,US,44.24205652,-94.72562874,0,0,0,0,"Brown, Minnesota, US",03/28/2020
Brown,Nebraska,US,42.43018907,-99.92904055,0,0,0,0,"Brown, Nebraska, US",03/28/2020
Brown,Ohio,US,38.93416837,-83.86788395,0,0,0,0,"Brown, Ohio, US",03/28/2020
Brown,South Dakota,US,45.58994323,-98.35165355,2,0,0,0,"Brown, South Dakota, US",03/28/2020
Brown,Texas,US,31.77430356,-98.99907113,3,0,0,0,"Brown, Texas, US",03/28/2020
Brown,Wisconsin,US,44.4526553,-88.00411844,6,0,0,0,"Brown, Wisconsin, US",03/28/2020
Brule,South Dakota,US,43.71756379,-99.08118954,0,0,0,0,"Brule, South Dakota, US",03/28/2020
Brunswick,North Carolina,US,34.070565,-78.22814204,12,0,0,0,"Brunswick, North Carolina, US",03/28/2020
Brunswick,Virginia,US,36.76366949,-77.8593436,0,0,0,0,"Brunswick, Virginia, US",03/28/2020
Bryan,Georgia,US,32.00979311,-81.44002948,6,0,0,0,"Bryan, Georgia, US",03/28/2020
Bryan,Oklahoma,US,33.96472458,-96.25903472,1,0,0,0,"Bryan, Oklahoma, US",03/28/2020
Buchanan,Iowa,US,42.4709188,-91.83510825,2,0,0,0,"Buchanan, Iowa, US",03/28/2020
Butler,Iowa,US,42.73172833,-92.79015971,1,0,0,0,"Butler, Iowa, US",03/28/2020
Butler,Kansas,US,37.78134351,-96.83878537,3,0,0,0,"Butler, Kansas, US",03/28/2020
Butler,Kentucky,US,37.20946153,-86.68748787,0,0,0,0,"Butler, Kentucky, US",03/28/2020
Butler,Missouri,US,36.71462476,-90.40421163,0,0,0,0,"Butler, Missouri, US",03/28/2020
Calhoun,Iowa,US,42.38521079,-94.64046046,0,0,0,0,"Calhoun, Iowa, US",03/28/2020
Calhoun,Michigan,US,42.24633834,-85.00493569,11,0,0,0,"Calhoun, Michigan, US",03/28/2020
Calhoun,Mississippi,US,33.93683395,-89.33686647,3,0,0,0,"Calhoun, Mississippi, US",03/28/2020
Calhoun,South Carolina,US,33.66926881,-80.77722168,1,0,0,0,"Calhoun, South Carolina, US",03/28/2020
Calhoun,Texas,US,28.47048236,-96.61633945,3,0,0,0,"Calhoun, Texas, US",03/28/2020
Calhoun,West Virginia,US,38.84315422,-81.11934872,0,0,0,0,"Calhoun, West Virginia, US",03/28/2020
Callahan,Texas,US,32.29760619,-99.37326312,0,0,0,0,"Callahan, Texas, US",03/28/2020
Callaway,Missouri,US,38.83674754,-91.92186505,6,0,0,0,"Callaway, Missouri, US",03/28/2020
Calloway,Kentucky,US,36.62093411,-88.2731593,1,0,0,0,"Calloway, Kentucky, US",03/28/2020
Calumet,Wisconsin,US,44.0816316,-88.21780273,1,0,0,0,"Calumet, Wisconsin, US",03/28/2020
Calvert,Maryland,US,38.53961642,-76.56820632,8,0,0,0,"Calvert, Maryland, US",03/28/2020
Camas,Idaho,US,43.46665742,-114.8065892,0,0,0,0,"Camas, Idaho, US",03/28/2020
Cambria,Pennsylvania,US,40.49527404,-78.71377428,1,0,0,0,"Cambria, Pennsylvania, US",03/28/2020
Camden,Georgia,US,30.92951916,-81.66601818,2,0,0,0,"Camden, Georgia, US",03/28/2020
Camden,Missouri,US,38.02199522,-92.76083747,4,0,0,0,"Camden, Missouri, US",03/28/2020
Camden,New Jersey,US,39.80343818,-74.96388753,123,1,0,0,"Camden, New Jersey, US",03/28/2020
Camden,North Carolina,US,36.33804939,-76.15568396,0,0,0,0,"Camden, North Carolina, US",03/28/2020
Cameron,Louisiana,US,29.87592238,-93.19310676,0,0,0,0,"Cameron, Louisiana, US",03/28/2020
Cameron,Pennsylvania,US,41.43625568,-78.20376845,1,0,0,0,"Cameron, Pennsylvania, US",03/28/2020
Cameron,Texas,US,26.14524221,-97.48140372,13,0,0,0,"Cameron, Texas, US",03/28/2020
Camp,Texas,US,32.97195142,-94.97790104,0,0,0,0,"Camp, Texas, US",03/28/2020
Calhoun,Illinois,US,39.16840183,-90.66330078,0,0,0,0,"Calhoun, Illinois, US",03/28/2020
Brooke,West Virginia,US,40.27367263,-80.57915332,0,0,0,0,"Brooke, West Virginia, US",03/28/2020
Calhoun,Georgia,US,31.53169785,-84.62725131,2,0,0,0,"Calhoun, Georgia, US",03/28/2020
Calhoun,Arkansas,US,33.55598792,-92.49974403,0,0,0,0,"Calhoun, Arkansas, US",03/28/2020
Butler,Nebraska,US,41.22703692,-97.13106306,0,0,0,0,"Butler, Nebraska, US",03/28/2020
Butler,Ohio,US,39.44012838,-84.57388716,25,0,0,0,"Butler, Ohio, US",03/28/2020
Butler,Pennsylvania,US,40.91152759,-79.91351055,41,2,0,0,"Butler, Pennsylvania, US",03/28/2020
Butte,California,US,39.66727762,-121.6005252,5,0,0,0,"Butte, California, US",03/28/2020
Butte,Idaho,US,43.72592209,-113.1735463,0,0,0,0,"Butte, Idaho, US",03/28/2020
Butte,South Dakota,US,44.90608745,-103.5079318,0,0,0,0,"Butte, South Dakota, US",03/28/2020
Butts,Georgia,US,33.283094500000004,-83.95435040000002,5,0,0,0,"Butts, Georgia, US",03/28/2020
Cabarrus,North Carolina,US,35.3877799,-80.55267168,31,2,0,0,"Cabarrus, North Carolina, US",03/28/2020
Cabell,West Virginia,US,38.42424062,-82.23855912,0,0,0,0,"Cabell, West Virginia, US",03/28/2020
Cache,Utah,US,41.72330587,-111.7443667,5,0,0,0,"Cache, Utah, US",03/28/2020
Caddo,Louisiana,US,32.57991587,-93.88375652,189,2,0,0,"Caddo, Louisiana, US",03/28/2020
Caddo,Oklahoma,US,35.17364557,-98.37534464,1,0,0,0,"Caddo, Oklahoma, US",03/28/2020
Calaveras,California,US,38.20537103,-120.552913,3,0,0,0,"Calaveras, California, US",03/28/2020
Calcasieu,Louisiana,US,30.22931235,-93.35400434,28,1,0,0,"Calcasieu, Louisiana, US",03/28/2020
Caldwell,Kentucky,US,37.14749129,-87.86948214,0,0,0,0,"Caldwell, Kentucky, US",03/28/2020
Caldwell,Louisiana,US,32.0902519,-92.11752148,0,0,0,0,"Caldwell, Louisiana, US",03/28/2020
Caldwell,Missouri,US,39.65620858,-93.98308093,0,0,0,0,"Caldwell, Missouri, US",03/28/2020
Caldwell,North Carolina,US,35.95204977,-81.54799522,3,0,0,0,"Caldwell, North Carolina, US",03/28/2020
Caldwell,Texas,US,29.83668859,-97.61814775,1,0,0,0,"Caldwell, Texas, US",03/28/2020
Caledonia,Vermont,US,44.46548598,-72.10314651,2,0,0,0,"Caledonia, Vermont, US",03/28/2020
Calhoun,Alabama,US,33.77483727,-85.82630386,3,0,0,0,"Calhoun, Alabama, US",03/28/2020
Calhoun,Florida,US,30.40666734,-85.19394153,0,0,0,0,"Calhoun, Florida, US",03/28/2020
Campbell,Kentucky,US,38.94384345,-84.37875208,3,0,0,0,"Campbell, Kentucky, US",03/28/2020
Bronx,New York,US,40.85209301,-73.86282755,0,0,0,0,"Bronx, New York, US",03/28/2020
Bristol Bay,Alaska,US,58.74513976,-156.701064,0,0,0,0,"Bristol Bay, Alaska, US",03/28/2020
Amherst,Virginia,US,37.60308293,-79.14548696,2,0,0,0,"Amherst, Virginia, US",03/28/2020
Amelia,Virginia,US,37.34081025,-77.98584649,1,0,0,0,"Amelia, Virginia, US",03/28/2020
Amador,California,US,38.44583082,-120.65696,2,0,0,0,"Amador, California, US",03/28/2020
Alpine,California,US,38.59678594,-119.8223594,0,0,0,0,"Alpine, California, US",03/28/2020
Alpena,Michigan,US,45.03477666,-83.62212411,0,0,0,0,"Alpena, Michigan, US",03/28/2020
Allendale,South Carolina,US,32.98837386,-81.35321066,0,0,0,0,"Allendale, South Carolina, US",03/28/2020
Allen,Ohio,US,40.77285242,-84.10802343,2,0,0,0,"Allen, Ohio, US",03/28/2020
Allen,Louisiana,US,30.65385745,-92.82442028,7,0,0,0,"Allen, Louisiana, US",03/28/2020
Allen,Kentucky,US,36.75197631,-86.19457544,1,0,0,0,"Allen, Kentucky, US",03/28/2020
Amite,Mississippi,US,31.17467303,-90.80501621,0,0,0,0,"Amite, Mississippi, US",03/28/2020
Allen,Kansas,US,37.88582951,-95.30030847,0,0,0,0,"Allen, Kansas, US",03/28/2020
Allegheny,Pennsylvania,US,40.46809875,-79.98167747,219,2,0,0,"Allegheny, Pennsylvania, US",03/28/2020
Alleghany,Virginia,US,37.78636074,-80.00222498,0,0,0,0,"Alleghany, Virginia, US",03/28/2020
Alleghany,North Carolina,US,36.49360862,-81.12857041,1,0,0,0,"Alleghany, North Carolina, US",03/28/2020
Allegany,New York,US,42.25748406,-78.02750466,2,0,0,0,"Allegany, New York, US",03/28/2020
Allegany,Maryland,US,39.62357628,-78.69280486,0,0,0,0,"Allegany, Maryland, US",03/28/2020
Allegan,Michigan,US,42.59147037,-85.89102866,2,0,0,0,"Allegan, Michigan, US",03/28/2020
Allamakee,Iowa,US,43.28383218,-91.37860922,7,1,0,0,"Allamakee, Iowa, US",03/28/2020
Alger,Michigan,US,46.41292944,-86.60260122,0,0,0,0,"Alger, Michigan, US",03/28/2020
Alfalfa,Oklahoma,US,36.73090616,-98.32408495,0,0,0,0,"Alfalfa, Oklahoma, US",03/28/2020
Allen,Indiana,US,41.09194313,-85.06800636,23,1,0,0,"Allen, Indiana, US",03/28/2020
Anchorage,Alaska,US,61.14998174,-149.14269860000005,43,1,0,0,"Anchorage,Alaska,US",03/28/2020
Anderson,Kansas,US,38.21413251,-95.29272815,0,0,0,0,"Anderson, Kansas, US",03/28/2020
Anderson,Kentucky,US,38.00671029,-84.99171713,2,1,0,0,"Anderson, Kentucky, US",03/28/2020
Arenac,Michigan,US,44.0636262,-83.89277559,0,0,0,0,"Arenac, Michigan, US",03/28/2020
Archuleta,Colorado,US,37.19474156,-107.0476867,0,0,0,0,"Archuleta, Colorado, US",03/28/2020
Archer,Texas,US,33.61569967,-98.68754589,0,0,0,0,"Archer, Texas, US",03/28/2020
Arapahoe,Colorado,US,39.64977461,-104.3353617,155,1,0,0,"Arapahoe, Colorado, US",03/28/2020
Aransas,Texas,US,28.10556197,-96.9995047,0,0,0,0,"Aransas, Texas, US",03/28/2020
Appomattox,Virginia,US,37.37569884,-78.81340003,0,0,0,0,"Appomattox, Virginia, US",03/28/2020
Appling,Georgia,US,31.74847232,-82.28909114,0,0,0,0,"Appling, Georgia, US",03/28/2020
Appanoose,Iowa,US,40.74324454,-92.86865906,1,0,0,0,"Appanoose, Iowa, US",03/28/2020
Apache,Arizona,US,35.39465006,-109.4892383,13,0,0,0,"Apache, Arizona, US",03/28/2020
Antrim,Michigan,US,44.99690221,-85.15503082,0,0,0,0,"Antrim, Michigan, US",03/28/2020
Antelope,Nebraska,US,42.17695516,-98.0666283,0,0,0,0,"Antelope, Nebraska, US",03/28/2020
Anson,North Carolina,US,34.97403241,-80.09953279,0,0,0,0,"Anson, North Carolina, US",03/28/2020
Anoka,Minnesota,US,45.27476015,-93.24604565,12,0,0,0,"Anoka, Minnesota, US",03/28/2020
Anne Arundel,Maryland,US,39.00670238,-76.60329337,88,0,0,0,"Anne Arundel, Maryland, US",03/28/2020
Angelina,Texas,US,31.25457347,-94.60901487,1,0,0,0,"Angelina, Texas, US",03/28/2020
Androscoggin,Maine,US,44.1664747,-70.20380627,7,0,0,0,"Androscoggin, Maine, US",03/28/2020
Andrews,Texas,US,32.30468633,-102.6376548,1,0,0,0,"Andrews, Texas, US",03/28/2020
Andrew,Missouri,US,39.98492163,-94.80163024,0,0,0,0,"Andrew, Missouri, US",03/28/2020
Anderson,Texas,US,31.81534745,-95.65354823,0,0,0,0,"Anderson, Texas, US",03/28/2020
Anderson,Tennessee,US,36.12684348,-84.19965764,5,0,0,0,"Anderson, Tennessee, US",03/28/2020
Anderson,South Carolina,US,34.51828081,-82.63959517,24,0,0,0,"Anderson, South Carolina, US",03/28/2020
Alexandria,Virginia,US,38.814003,-77.08183073,20,0,0,0,"Alexandria, Virginia, US",03/28/2020
Alexander,North Carolina,US,35.922379600000006,-81.17751948,1,0,0,0,"Alexander,North Carolina,US",03/28/2020
Alexander,Illinois,US,37.18049267,-89.32910838,0,0,0,0,"Alexander, Illinois, US",03/28/2020
Aleutians West,Alaska,US,52.72541116,-110.4086433,0,0,0,0,"Aleutians West, Alaska, US",03/28/2020
Adair,Oklahoma,US,35.88494195,-94.65859267,3,0,0,0,"Adair, Oklahoma, US",03/28/2020
Adair,Missouri,US,40.19058551,-92.60078167,1,0,0,0,"Adair, Missouri, US",03/28/2020
Adair,Kentucky,US,37.10459774,-85.28129668,0,0,0,0,"Adair, Kentucky, US",03/28/2020
Adair,Iowa,US,41.33075609,-94.47105874,1,0,0,0,"Adair, Iowa, US",03/28/2020
Ada,Idaho,US,43.4526575,-116.24155159999998,76,0,0,0,"Ada, Idaho, US",03/28/2020
Accomack,Virginia,US,37.76707161,-75.63234615,2,0,0,0,"Accomack, Virginia, US",03/28/2020
Acadia,Louisiana,US,30.2950649,-92.41419698,9,1,0,0,"Acadia, Louisiana, US",03/28/2020
Abbeville,South Carolina,US,34.22333378,-82.46170658,3,0,0,0,"Abbeville, South Carolina, US",03/28/2020
Brantley,Georgia,US,31.19576557,-81.97743999,0,0,0,0,"Brantley, Georgia, US",03/28/2020
Braxton,West Virginia,US,38.70036159,-80.72011184,0,0,0,0,"Braxton, West Virginia, US",03/28/2020
Brazoria,Texas,US,29.18757369,-95.44563172,61,0,0,0,"Brazoria, Texas, US",03/28/2020
Brazos,Texas,US,30.663644800000004,-96.30205577,40,1,0,0,"Brazos, Texas, US",03/28/2020
Breathitt,Kentucky,US,37.52333168,-83.31959161,2,0,0,0,"Breathitt, Kentucky, US",03/28/2020
Breckinridge,Kentucky,US,37.77377239,-86.42885017,0,0,0,0,"Breckinridge, Kentucky, US",03/28/2020
Bremer,Iowa,US,42.77461496,-92.31795937,0,0,0,0,"Bremer, Iowa, US",03/28/2020
Brevard,Florida,US,28.29409504,-80.73091022,26,0,0,0,"Brevard, Florida, US",03/28/2020
Brewster,Texas,US,29.81008251,-103.2520326,0,0,0,0,"Brewster, Texas, US",03/28/2020
Briscoe,Texas,US,34.53026962,-101.2084947,0,0,0,0,"Briscoe, Texas, US",03/28/2020
Bristol,Massachusetts,US,41.79228404,-71.10872211,179,1,0,0,"Bristol, Massachusetts, US",03/28/2020
Bristol,Rhode Island,US,41.71018079,-71.28652315,6,0,0,0,"Bristol, Rhode Island, US",03/28/2020
Bristol,Virginia,US,36.6163024,-82.16359122,1,0,0,0,"Bristol, Virginia, US",03/28/2020
Adams,Colorado,US,39.87432092,-104.3362578,71,0,0,0,"Adams, Colorado, US",03/28/2020
Broadwater,Montana,US,46.33277565,-111.4955813,2,0,0,0,"Broadwater, Montana, US",03/28/2020
Adams,Idaho,US,44.89333571,-116.4545247,0,0,0,0,"Adams, Idaho, US",03/28/2020
Adams,Indiana,US,40.7457653,-84.93671406,1,0,0,0,"Adams, Indiana, US",03/28/2020
Aleutians East,Alaska,US,55.32222414,-161.9722021,0,0,0,0,"Aleutians East, Alaska, US",03/28/2020
Alcorn,Mississippi,US,34.88084463,-88.57996173,1,0,0,0,"Alcorn, Mississippi, US",03/28/2020
Alcona,Michigan,US,44.6846864,-83.59507875,0,0,0,0,"Alcona, Michigan, US",03/28/2020
Albemarle,Virginia,US,38.02080697,-78.55481085,16,0,0,0,"Albemarle, Virginia, US",03/28/2020
Albany,Wyoming,US,41.65498705,-105.7235415,1,0,0,0,"Albany, Wyoming, US",03/28/2020
Albany,New York,US,42.60060306,-73.97723916,195,0,0,0,"Albany, New York, US",03/28/2020
Alamosa,Colorado,US,37.57250606,-105.7885451,1,0,0,0,"Alamosa, Colorado, US",03/28/2020
Alameda,California,US,37.64629437,-121.8929271,220,4,0,0,"Alameda, California, US",03/28/2020
Alamance,North Carolina,US,36.0434701,-79.39976137,5,0,0,0,"Alamance, North Carolina, US",03/28/2020
Alachua,Florida,US,29.67866525,-82.35928158,67,0,0,0,"Alachua, Florida, US",03/28/2020
Aitkin,Minnesota,US,46.60962049,-93.4116826,0,0,0,0,"Aitkin, Minnesota, US",03/28/2020
Aiken,South Carolina,US,33.54338026,-81.63645384,7,0,0,0,"Aiken, South Carolina, US",03/28/2020
Addison,Vermont,US,44.03217337,-73.14130877,15,0,0,0,"Addison, Vermont, US",03/28/2020
Adams,Wisconsin,US,43.96974651,-89.76782777,0,0,0,0,"Adams, Wisconsin, US",03/28/2020
Adams,Washington,US,46.98299757,-118.5601734,5,0,0,0,"Adams, Washington, US",03/28/2020
Adams,Pennsylvania,US,39.87140411,-77.21610347,8,0,0,0,"Adams, Pennsylvania, US",03/28/2020
Adams,Ohio,US,38.84541072,-83.4718964,0,0,0,0,"Adams, Ohio, US",03/28/2020
Adams,North Dakota,US,46.09686891,-102.5285397,0,0,0,0,"Adams, North Dakota, US",03/28/2020
Adams,Nebraska,US,40.52449420000001,-98.50117804,2,0,0,0,"Adams, Nebraska, US",03/28/2020
Adams,Mississippi,US,31.47669768,-91.35326037,6,0,0,0,"Adams, Mississippi, US",03/28/2020
Adams,Iowa,US,41.02903567,-94.69932645,0,0,0,0,"Adams, Iowa, US",03/28/2020
Adams,Illinois,US,39.98815591,-91.18786813,1,0,0,0,"Adams, Illinois, US",03/28/2020
Campbell,South Dakota,US,45.77074915,-100.0510181,0,0,0,0,"Campbell, South Dakota, US",03/28/2020
